n_formigas,alfa,beta,taxa_evaporacao,simulacao,n_populacao,taxa_crossover,taxa_mutacao,tamanho_torneio,elit_pct
19,2.5216644693945254,6.200143543869352,0.09838986935881969,687,121,0.6009769605635498,0.26430461778701975,14,0.19836962065363792
99,3.0888386135279777,5.002972323950959,0.5559128327712112,688,58,0.649868485760876,0.05750329836815758,12,0.22536150423618084
13,1.559804151716705,2.108061300615057,0.5387594648496086,689,259,0.707524856580723,0.2018878704205821,7,0.34604841245104545
41,1.3019777000825639,8.967932622394354,0.4993901949923265,690,120,0.5757283703159521,0.003973035910979427,11,0.2884713437059952
73,2.3396963626436236,4.689095301987249,0.0658636989580708,691,214,0.7977763031085197,0.1091997022607848,4,0.015203653662357576
59,4.0594704546574745,6.521992610806006,0.014911546762301048,692,131,0.5328249738964909,0.10592930903852459,11,0.13248326108408356
59,4.216044098784425,5.84054395787987,0.14404828756262625,693,164,0.8300841767183997,0.22169798526475099,7,0.13369947048968348
81,1.8637605106534307,5.09721318495833,0.04224071206049404,694,38,0.8785521141595142,0.1157096231431661,7,0.3436132944145432
69,0.14648116383940957,6.02866231973122,0.061840219396417644,695,221,0.5634211497799024,0.10063430017492779,6,0.36177893137416106
19,0.6825937179972283,6.313259889638788,0.2003626675976743,696,41,0.6760693140321592,0.18632728469406049,11,0.17417428151766823
41,1.1991097630457412,5.826818353908102,0.4769618907075094,697,66,0.7285179039764833,0.23554850292261123,4,0.1621200075912711
50,1.068311470265937,8.291477233258576,0.26601566774932,698,132,0.5293294424893131,0.023476159933281202,7,0.039800650181191284
92,0.7174566076722235,7.08538061605341,0.3483179978156071,699,225,0.8855990088276573,0.28324321124735585,8,0.16914834546732072
42,2.7589688812077595,8.850884633035676,0.318705466723923,700,253,0.7909131772134238,0.15877251013696092,13,0.062458318997321995
21,1.332386931706698,4.023448263408039,0.2067084438090687,701,109,0.5893717963388218,0.05249980730889004,6,0.12491272968314884
20,0.3340006512865751,9.943040980798248,0.24733869237484243,702,143,0.7990013764731826,0.2859570190578865,11,0.015088770384111992
18,3.9309878105604734,4.491595321817511,0.1204047884375512,703,223,0.6325170931223218,0.03360361832132627,7,0.18803243611087597
36,1.7658042623184738,5.652745369249256,0.4999603821650797,704,157,0.5141562282526012,0.03624834880089512,12,0.33329384939104223
22,4.105276040882884,9.402088562418871,0.023025245588236952,705,277,0.6464527043486378,0.12866710323024247,12,0.32739761423256253
56,1.0080721876946495,4.887513511195433,0.07197604228482853,706,291,0.5679565653808714,0.09385394151178661,8,0.14620624629631943
12,2.10047853431782,7.412813087755929,0.2730102038707969,707,96,0.7475934034964089,0.10665795737940169,7,0.12931794962160034
98,0.40999186492397965,6.1280024136439515,0.5165437829764472,708,169,0.8427086813166171,0.09912234691653547,14,0.23947856693936226
79,2.359750588305134,6.501845397840993,0.017880531149311367,709,195,0.509382360763407,0.18693423339145673,11,0.2834679902627006
19,4.758574696611026,7.530654598661533,0.44008305925159236,710,186,0.5918079679699222,0.29370070560984485,5,0.08605921398575937
40,1.1758783087456681,8.079055854786212,0.5402652398036891,711,72,0.8369787205473849,0.034096788849522254,14,0.2490830129180774
41,4.247419672545112,3.220907022863167,0.41116211677757636,712,260,0.7810006883365159,0.06842224734633677,13,0.2889942722667541
44,4.473855299771409,4.866577879744906,0.11771552221390569,713,243,0.6417984268142279,0.13922864809487415,12,0.03601066052650164
74,1.2597278992098953,8.81417767409868,0.21594566854394007,714,36,0.613655706655254,0.22545512765028863,5,0.3442772903665691
52,3.287784762702233,3.08126989249168,0.21799984055184668,715,284,0.5447438199366443,0.11240788442521124,7,0.27187107211274264
83,0.4992261124984939,9.880140498986716,0.1485884923723948,716,198,0.8072719581020865,0.19102299723235736,6,0.06437051517235534
76,2.2504931012824665,9.204306026738001,0.37901140910448405,717,241,0.7904831907028681,0.24497949036734923,4,0.19883394463850196
85,3.417122510577878,8.410406874341483,0.12418993623987645,718,137,0.8998438213958413,0.08745473594571598,7,0.0074829621640603505
43,3.322977213937901,8.675933632728807,0.10604209145401843,719,153,0.6774687715429757,0.01955820282528434,9,0.1891822410812358
32,4.508033598956628,5.7022386454586,0.4318494159035834,720,242,0.5404522171507061,0.2907351457489601,13,0.11262467347623423
52,4.725141524710517,5.351052939406635,0.4269358458264632,721,262,0.7459479900019929,0.15524963725993843,10,0.3248257796573043
36,0.3684130658193441,3.4387819358132115,0.28851459352825054,722,260,0.6027427213049028,0.27202605724407497,15,0.3455096886253681
69,4.328078392134987,2.402681078561409,0.175211046850844,723,76,0.6154689951686747,0.274915492685429,7,0.08775897729378973
34,2.2824095792366514,1.6751197161863332,0.47840782112612795,724,46,0.7334537986807115,0.06505207845971318,10,0.23241428694051836
74,1.6719003355818853,2.776392356467942,0.14663215069647134,725,205,0.6674889955522264,0.2872647254198513,10,0.39133262257171775
77,0.18363690769045066,5.300656950444037,0.32270172928346497,726,155,0.7520459348493465,0.060998268128334955,3,0.1799240927451157
35,4.394121002970945,3.05228883941665,0.4707560153802764,727,100,0.6608139431531771,0.028020342488969893,13,0.2861643916716359
70,2.125817724211764,3.6216604280892026,0.329691981331507,728,280,0.8152711490904383,0.1292350063393307,14,0.04458624862269456
55,1.2285997827978465,1.7518937742335108,0.3090385587449174,729,249,0.7727879160207032,0.19175524999340202,15,0.241579277953744
78,1.3943134753241322,6.723689761064505,0.5335017713737199,730,186,0.8282599827110508,0.0850831997983225,7,0.18725632860852126
53,4.544263333319077,2.3485505888546205,0.27097225486247306,731,177,0.7463159229720996,0.26060722508209916,4,0.2950729379116779
39,1.3907100290791066,7.734843999067951,0.10818299365461269,732,152,0.7667365879883523,0.10217488413498116,10,0.26997708370131107
24,1.6988833167496658,3.8476513501478755,0.2924874940684646,733,58,0.7796366617297834,0.086132995597752,11,0.15870381057836191
26,0.4680786546360193,6.780998500428786,0.4416016430106376,734,71,0.5359155116022248,0.21776142344726246,5,0.11896967135797186
62,0.4572791575737559,9.367798355805169,0.15631339981567874,735,143,0.5217556701798136,0.20271112357938623,5,0.21248373056334216
90,0.7114098369645692,7.283666116515831,0.544440499519735,736,241,0.5466711863673875,0.2155285452595964,9,0.060778666143317034
56,4.101250441135781,9.592080349022725,0.34405897302047167,737,92,0.8115315986067055,0.12737228624287592,8,0.16992621136632835
50,2.026311057030111,1.0616177991974702,0.39363175368095393,738,209,0.6714607947941316,0.2988143142277349,8,0.37864743590863886
95,1.893824432577846,2.255339092818983,0.44640153515804654,739,289,0.6717598906874436,0.017072322707719387,12,0.3756992197966913
14,0.23224213546792288,3.3557684770750518,0.10209072816266401,740,250,0.7418802354020734,0.2741857847298547,5,0.23382798937214178
60,3.103848010832022,9.396093146309907,0.08517061454133165,741,200,0.8147023748884827,0.2581277833482654,6,0.3799756680529995
54,2.5179395856417153,4.984115906029929,0.13609275532535642,742,224,0.6806674892826322,0.27279897204775544,13,0.25890632197271274
24,3.8035017410068397,1.805777799067251,0.082776020763624,743,67,0.5256966510893606,0.08100232583780602,13,0.09405912832199703
88,2.070140088072703,6.638448477704912,0.057306478496588244,744,284,0.640507893695088,0.06155945945500323,10,0.09380991704858949
51,1.82622099538801,8.265554821531065,0.19651369106073374,745,107,0.5909940241113709,0.04444468890384238,6,0.29527210929154213
78,2.5045367359565653,3.6991044132142106,0.2757323121345244,746,166,0.5608152455594526,0.15322532379022277,11,0.21489723220094104
79,2.2989176620867213,2.142453635338583,0.05864615632248612,747,226,0.6164372390327778,0.26112794224148744,14,0.04233308350863831
37,2.4833090041347763,1.9108822138222306,0.4974450903747446,748,162,0.8534979930149187,0.1425825791344646,4,0.23582351379815547
90,0.577510122789797,6.934932903159222,0.541310996562529,749,282,0.8771244158463121,0.048643051199729524,7,0.10636394520718472
55,3.024270573093265,9.370186810843718,0.4453621329020163,750,96,0.811099931578878,0.2322370815747747,13,0.3047198916679639
38,2.3755889296639396,1.0247963072752566,0.2768300517496104,751,103,0.623395387545345,0.2965647787236545,12,0.1306141589651228
25,1.5466053526112011,3.2896901329998127,0.3810446573121461,752,222,0.8574953380337469,0.05061655597635901,4,0.23673396855916493
94,2.904020901966162,4.849363576841466,0.5204153119080474,753,231,0.8570692322179232,0.28947348292937475,5,0.3319766342481782
75,2.2917788678008835,4.597492545526299,0.41963172273377725,754,281,0.6113949788349836,0.007698904014339958,10,0.2385477413896199
89,4.847651356811585,6.019064536221968,0.01989154336337766,755,293,0.7900154957933008,0.0009957948673003784,7,0.30408302995986597
93,1.9093625699912158,7.268731816767171,0.09521326894238905,756,211,0.8681182166847867,0.06597652229769493,13,0.22721526679712306
16,3.421507682591273,6.88359759715956,0.09209278862226722,757,137,0.7928655536861633,0.10142010599200522,13,0.17379007552495632
60,3.7290478555013338,5.717890846164379,0.1415319701148516,758,105,0.8420159095981908,0.11336163528469431,12,0.11012074214353967
35,0.14297249454511904,5.302131718940486,0.45975340183638824,759,125,0.5198700917485463,0.009893012681998591,9,0.3157750682022329
62,0.1097755736700571,6.614341209981191,0.06508503063714588,760,257,0.6881404352675616,0.12486649185876653,12,0.11589060371350356
42,1.4184710261199727,7.644117482027724,0.01858604339704557,761,38,0.7695173480695792,0.05180628365633939,6,0.13719194221140135
34,2.0405205188132514,7.808851172577687,0.5022709097261457,762,258,0.824933560178573,0.2935111243750582,7,0.3588807326834411
43,3.082881494156023,5.987020978777004,0.33090244862300394,763,209,0.6543449774610027,0.05263077845432245,14,0.18782764604103566
13,1.120264093040227,1.939468544026728,0.57374763446555,764,84,0.7082288744762548,0.07581605222448157,4,0.3816636222130805
41,3.406756847826981,9.350059863607028,0.19982075938706573,765,141,0.7933488991616837,0.17923849656020008,5,0.36731082640052326
63,2.5919346847386495,9.277799717417627,0.1487191424940347,766,280,0.6042917035797344,0.09620164738834397,10,0.2793502551019531
97,1.7932144445757738,1.176312690311059,0.2978126536563867,767,218,0.8517516313041167,0.17207587730250432,3,0.37948387629731695
64,4.277502554514882,8.919853686010965,0.04719123191560772,768,79,0.5805257631070249,0.22408801742247406,6,0.15748680818365546
13,2.3945545591649506,7.139178173165333,0.36877498372037276,769,37,0.592942909874128,0.07870421158525762,5,0.10961635926477219
51,1.0182063024757582,9.09452072971715,0.10896229319540174,770,129,0.8721070723537938,0.2181883652006296,6,0.17228667766432526
31,0.6923418544513867,4.630066172236752,0.06676925779529184,771,254,0.8494889208278147,0.274689977070321,6,0.3141584541756247
25,3.8959502506517936,2.969152661345813,0.3778923676347118,772,54,0.5768782832536493,0.2614687390929685,4,0.38596742300750364
11,2.3151964730729544,4.367126591611534,0.16226952558453192,773,286,0.6647887121871291,0.25989722700245527,4,0.37202029887435767
41,3.7065735520982623,8.699810500025478,0.21352199063651447,774,158,0.6877744776407929,0.17662278372729165,4,0.10461318305994671
49,4.5325876469053155,8.017680816178544,0.27539973505109694,775,271,0.6955185242603679,0.11726654359680856,4,0.3068003839929978
34,3.4016424440167885,1.648365586549163,0.04259110508421049,776,167,0.7671992281168507,0.2874141213628122,3,0.2334325655497782
58,2.4143875070955625,5.425016731087068,0.5777886080475456,777,174,0.8480341603022513,0.03578613411257037,3,0.3780102231844064
59,2.6336052433805737,7.819283859940355,0.25587943995774676,778,39,0.7104052431189848,0.003045182534487468,13,0.156298091030361
10,4.330383401281476,9.64493830973491,0.2379568567215324,779,278,0.827734673888251,0.29594524216860413,11,0.009630152328606714
58,2.0028006912937304,8.611564503743242,0.1797590267737609,780,136,0.8062755744659582,0.08807998003307464,12,0.1479230743838897
51,0.3041713520383228,3.5620187404571984,0.29352203438309565,781,253,0.5088758834635154,0.21188853795960835,12,0.276650252866549
37,4.499254263072822,4.694124352855031,0.2553639623312444,782,104,0.8832748378609216,0.024335630035298487,5,0.24407204595127216
76,3.662574659083274,9.63615883940502,0.1658183478652411,783,141,0.5110101879643248,0.20944037044331337,12,0.35464163492838374
39,4.357889507625859,8.472507680102375,0.5594309972719409,784,103,0.8625925193086821,0.007336544989893162,6,0.1510277990759562
21,3.7355215933758408,7.599007836505389,0.44283784214765004,785,67,0.5124532631750345,0.10879619973982861,10,0.20391705866678944
23,4.910952182785418,4.375035858204077,0.4872724384823019,786,272,0.7149853539625882,0.2472514056456219,10,0.14883602513083302
97,1.7187664772660967,1.2633842760016432,0.39072008689924614,787,95,0.8553655562464342,0.02234695011201067,5,0.021001163735277363
38,4.656099418857705,1.8459925784484876,0.39786686819146444,788,183,0.6362629247278488,0.17500526952024387,13,0.36676271271493305
68,4.421193442077525,3.2483247512130617,0.5248742679056491,789,244,0.7111257369217531,0.21384273445602833,12,0.04192887421438179
88,1.8441211253095708,3.061755763706508,0.3667658593778813,790,213,0.7735160957357547,0.20817266056637207,4,0.0738818689695693
46,0.8057746016591809,4.580716858459056,0.046748194661291244,791,178,0.6316163894463951,0.17851668923425265,9,0.18997242441930698
49,2.433915829341785,5.697134280999869,0.49368874955360564,792,162,0.7356043688259831,0.0384159251314728,12,0.24384161307876384
46,0.4939397423944364,3.1151206803173586,0.41139352912278176,793,221,0.721948108757238,0.01899156050662537,3,0.3982620536787499
80,4.7795755332964385,5.223897896012454,0.48197629287214916,794,195,0.6934008129764886,0.05635254964090437,4,0.2091426631111587
49,1.6760130763771441,4.545960727406367,0.18080073183523915,795,68,0.5155420069867211,0.2845434338538448,7,0.09516945527861095
75,3.347439079632745,3.596576381442524,0.17037747163620842,796,184,0.8107780903570438,0.14005818078506369,11,0.227739273791577
77,2.471205329761106,8.580456901846347,0.07675019606226212,797,241,0.8438235925504383,0.176825625893144,11,0.35425116863539363
34,0.20148723901772872,2.3392447347911967,0.1545341550916134,798,106,0.6335119475679067,0.05385997412222431,5,0.10920149397482436
65,1.2676703813663257,7.897169102672034,0.035141048407091674,799,119,0.5254307654454798,0.11967579588647559,12,0.23750491424985165
28,2.265338913397483,5.057611266531496,0.22185024117446375,800,216,0.8663619065558847,0.2533640424194853,11,0.1807278585113462
70,4.525078578430457,4.078749877439506,0.5034468583559064,801,142,0.7802571537616414,0.14194443964327602,7,0.22138464260396537
10,0.970158149894896,9.819967453796936,0.5928830830416507,802,87,0.5418018797534456,0.14695426004730647,9,0.3497551106491832
68,3.0395327680794044,9.429834678482347,0.4178662502238054,803,136,0.5423310531093744,0.23252106952495946,10,0.2993739407549217
92,0.13630795495571135,2.168682074428987,0.23375873805473257,804,105,0.6758997564502388,0.013964168476466152,15,0.3633114919416305
70,2.7508363325915086,7.189474702415205,0.5431649456730568,805,198,0.5483226458560694,0.29630553645651675,11,0.3368814133406866
96,3.6583218362493812,8.022160662421653,0.27921962430205655,806,237,0.5245392150615867,0.22090112354669036,15,0.24483792547065325
76,4.7020416138424395,3.85590541634503,0.523185045764976,807,270,0.8726579759716819,0.2047078874970247,6,0.3307503920738761
57,4.958430792959082,4.497045849443294,0.055953847333551285,808,202,0.7310746698355621,0.17704594986749667,3,0.28767137790694447
68,4.181210334136035,5.129521719514711,0.16981179767457788,809,56,0.6076985997746218,0.16405941542144664,13,0.29260777604368043
99,2.6270041630168253,1.464803161087636,0.3343099724422854,810,160,0.7011034041574541,0.13222047681342752,8,0.32611299218692974
100,4.948241467034459,4.4207275609096,0.38329304430556155,811,93,0.5105323850279505,0.18073585011871676,13,0.008468722213184954
61,1.6162745295816516,1.95989016707389,0.47621687496824044,812,98,0.7162827849302269,0.22111397392540397,15,0.0836799687723234
52,1.0776843897965556,6.283257768783231,0.4138237223262568,813,34,0.8537185367596578,0.10795153478206464,6,0.08995248915076177
85,2.1409040199748133,4.6626642073683735,0.5529156393154447,814,77,0.8914874739304505,0.072691435553082,9,0.02032759605973193
24,0.11318713240633528,4.639912151076955,0.28196464467586835,815,47,0.6669411524847706,0.22487410242215716,4,0.11318837135433249
66,1.5665890298476965,8.469354006162453,0.29291852110891403,816,230,0.7325403163893672,0.04572780473755425,8,0.38141972262245305
43,0.7162824109010136,6.893300989919227,0.4732895873366978,817,298,0.8230903190390826,0.2385812186268419,12,0.25778394321906684
77,4.920913119263203,7.462362869027433,0.5371090901229497,818,154,0.7185842896070986,0.2539148931269518,14,0.3343287463425033
81,4.820121360747102,9.723662929986808,0.03960631144617044,819,129,0.7572940748206577,0.11914922367572495,4,0.09791229129963076
53,0.504086542921178,4.453085556977829,0.23531789801966796,820,158,0.6993635689532185,0.22691346114185995,10,0.024837922897514617
70,3.627835311150988,7.68451928454025,0.32264440437997677,821,192,0.5701364964043173,0.14293208314626668,8,0.18483703392536255
14,0.6652702185268029,1.4803437103281558,0.06108157760133252,822,185,0.7353151995892672,0.13748163788609322,10,0.2661925677630595
83,4.478476467809348,1.8518252961532753,0.18185492909981502,823,41,0.678068903732056,0.10326875691545029,11,0.02649285704974648
65,2.214391327740049,5.792617161259255,0.04364988483651635,824,91,0.5669641974678385,0.17344044496356364,15,0.17820658000702772
91,0.8423648001537455,7.367686996483999,0.27489437733023003,825,182,0.5520807152632113,0.09123388829390083,8,0.2224013978961462
32,0.8922360475383401,7.333696548263073,0.25072034873402127,826,255,0.5201924917667134,0.23385621798531112,3,0.24323655289099402
34,1.4129679175108336,8.316443030706768,0.36516495407726346,827,121,0.8653492735055479,0.08417177124274544,5,0.04619627987471007
30,0.21724933394969645,3.385599504788395,0.5374972251413865,828,93,0.8365987816780689,0.013243208759947762,5,0.20608171655115004
30,2.38527846923616,7.513372950386273,0.5492222561999791,829,113,0.8969884107052348,0.24808995492930086,11,0.10901023358204297
56,1.05990124865513,1.4222299812308346,0.2782663783655695,830,165,0.8307875036084038,0.05799287756736632,7,0.08743372872275512
68,1.308173225482794,3.4596308718092796,0.37532720413046106,831,119,0.7065848678404008,0.22276859196561874,10,0.3957676514606254
68,0.6446503164047419,2.103341480166096,0.1646692244698143,832,47,0.7200369216385847,0.09057867378091648,5,0.29391705084990427
45,4.381507122972809,7.300502689180055,0.41634776718443606,833,84,0.7214879079564811,0.04984199805058122,3,0.1537444977776926
10,2.945710897189521,9.303699811948682,0.4015527036868593,834,147,0.8567922375398025,0.033178753639316015,4,0.10221618113949532
27,2.4525726782780244,2.896368955956013,0.2775527453413041,835,118,0.7661172643304617,0.09480129905981237,8,0.18688437868815713
22,0.16947331200907134,5.597581586380404,0.12675892894169705,836,287,0.7517552958582205,0.012604244039867301,8,0.37164047324306526
37,4.002007750829749,4.961840273190183,0.5695621213367859,837,213,0.7823490455513101,0.1218901728869033,14,0.025232480802807062
11,1.5729757207130517,5.553704190967602,0.45007150140833807,838,49,0.5787583461249571,0.0005598253069039324,11,0.22380270205010216
12,0.5981881761126653,6.809540577928582,0.2676197726846424,839,114,0.6945105286653701,0.22513429242556487,7,0.05148808168453148
18,4.762445015172385,4.314898514783224,0.3459064923234976,840,70,0.6975530081256358,0.1827346169992049,12,0.20715905509945987
79,2.773703549168731,1.5077336696052281,0.0816281048439444,841,156,0.6384775074045108,0.09476825564169458,8,0.35930152747975397
45,1.7741814423597009,8.193753594881326,0.25033802761450313,842,121,0.6911239756453568,0.17068151280048668,12,0.1599190058619022
61,1.905938894789591,2.080965645291605,0.13446857965109835,843,122,0.7914573228801378,0.13546519381769007,11,0.2141729798853807
71,2.1572004270303857,8.825434762307845,0.3802696415069355,844,87,0.831728405735634,0.18957864935323562,9,0.10732618920856568
81,3.5157145550082607,1.5629056729539912,0.05250698171671124,845,170,0.5699943621418153,0.08869966113233842,9,0.16071263546675219
48,1.359955248710262,8.11069849383404,0.27989146887434124,846,299,0.6301587181359797,0.28674706270409134,9,0.38629768773863005
84,2.9141422875826826,4.928059197401234,0.03068272749714695,847,153,0.5575868971078946,0.12818030447334966,14,0.38237313489441693
25,4.743884283126564,5.444755416986553,0.34883780619447485,848,90,0.5842462773363584,0.22953955355204125,13,0.15053787725999712
61,3.4906611155242,3.7293359918069973,0.18881311108608978,849,296,0.656068750884665,0.10035711463707488,8,0.045312797657164894
14,4.89656016677898,1.7767723861139526,0.17422770160822146,850,110,0.5836582041054538,0.046193763952657244,3,0.1360799200227854
96,3.7807113285144602,3.605289185369396,0.3044647535497314,851,300,0.7675400668669231,0.17634397357328657,7,0.101261527388262
37,2.5509187119316543,5.0363569099338,0.28302149072136784,852,243,0.6907878076363502,0.10816044955924893,14,0.23548839607863437
20,1.2510060242487715,6.970070384663739,0.36274095344065493,853,77,0.522044927529364,0.2603150594770837,7,0.05612565307897247
31,2.9417335283265826,1.0783043875875282,0.029923072528204822,854,62,0.5818308335427829,0.11765534917322235,15,0.252497225465623
75,1.94344474511109,3.0424842734091353,0.21481833262575833,855,114,0.7238085950156234,0.12605792310665404,6,0.22031535896741855
86,0.44622288153598866,8.212068963406267,0.10357245831129495,856,104,0.7050381006391245,0.16954297899466894,13,0.29731999593837305
39,3.6842095541490405,9.216222762929485,0.4437217014283163,857,90,0.7482578542270719,0.09221534499157256,8,0.028441357235141032
38,3.2662740956286447,8.536937246913197,0.37724101683123595,858,177,0.8820360825819984,0.1055350832073951,6,0.3177581005146818
34,2.1322852817198275,8.253316464706852,0.5990784548550753,859,80,0.5723738891062086,0.04677752349112216,14,0.03887616831906905
34,4.29772054001324,1.5759362318124706,0.46453821874836665,860,164,0.5474220656962873,0.0679232136889006,10,0.1709247753067595
12,4.954979493113855,9.180636112617464,0.5042050266698793,861,299,0.6305144557259744,0.08310080677723601,10,0.20599511381483385
30,1.632050313042773,8.679888332108924,0.35175363729159287,862,170,0.7841785943260052,0.2197967226638566,3,0.24294902156395706
84,3.0310739603984413,6.573773083062998,0.5507000470850665,863,135,0.5084807841994912,0.18592242303868525,10,0.2915987755580544
27,0.6731280552469783,7.291082207403045,0.2372784524851329,864,88,0.7508260971395817,0.28626364201438986,15,0.05584121812193141
66,0.6247787142959017,8.847816013151714,0.5092628100990232,865,258,0.5389796673339879,0.18341443792904902,13,0.35511937932113025
82,1.9679311648003972,5.904939557942529,0.5956999624122916,866,60,0.7775764795768706,0.27727756595802366,5,0.2296318550554821
91,4.133714198135852,1.1924225685890684,0.4304922588482267,867,85,0.8032241119007909,0.2579797139977112,13,0.1500638995917489
76,2.447262856578154,6.756047090386891,0.03274619592535614,868,259,0.5263927075708044,0.144592515684388,15,0.23487536130216136
28,0.6026934385493645,9.329025955918624,0.26344492210056714,869,140,0.7131501558983682,0.15222943594348506,9,0.03370791450594205
88,0.2523456500029884,1.9816110076616618,0.30584706523856064,870,252,0.5412935866373598,0.2529368473900863,7,0.22806707227831302
29,0.51304432371192,7.607455087678337,0.20436784047718085,871,126,0.6071726608438418,0.0754032140669626,13,0.3204430074323441
41,2.2425263261814665,1.2009124560095445,0.0933397812021197,872,163,0.6412191197098365,0.15710583400310602,11,0.383303323853982
12,2.6896579647195935,3.271705583008554,0.4749185380207943,873,278,0.8461832604719554,0.24610215981749833,7,0.21530211868230303
80,0.6213108799086199,1.439837773014716,0.4042283493271803,874,39,0.7178098666194467,0.19512336876510308,5,0.16342721357720758
53,3.531184332237028,3.480471617843243,0.014216020521049954,875,284,0.5231524689830952,0.13844638741996096,11,0.04576378503656572
39,4.115204505150566,6.012994219266701,0.4232095248623401,876,35,0.7273105620305589,0.13284142751309108,5,0.007989516257380478
32,1.5378211641091049,8.618530970646606,0.37650213748051015,877,113,0.7778719580936454,0.19223247704226762,6,0.33286319218547034
43,2.8328374372053724,5.257368339957281,0.2544327123554247,878,111,0.7070787005527409,0.25885372691337144,14,0.1265672005098176
14,3.177340819550283,7.552729812494709,0.283314330790677,879,71,0.627295881684765,0.011244320869427357,9,0.011856264386414647
67,4.122056363747954,9.446109837243187,0.21014842785178736,880,53,0.61712786316065,0.1347730452397064,5,0.2100886789620996
12,3.5845456282708126,7.893013096907274,0.48000524519465126,881,206,0.849701359614378,0.027894173163582378,14,0.07861266490288328
99,1.2150816060502416,2.700022721069606,0.4004894183065137,882,233,0.7656323111602524,0.19698731820836138,12,0.17553462828474528
46,4.831026517129913,1.1165614981592253,0.3934902701572031,883,217,0.7291790871956715,0.18217725321268327,9,0.21789719199374066
63,1.4613945442429706,5.430653866486007,0.47150075915710854,884,135,0.8029861133130309,0.2888958081841745,5,0.13939573574730404
89,4.413998332970079,9.170609998208633,0.05230088623555932,885,108,0.5379278754216019,0.17951592181868517,4,0.04136311714012603
51,0.9254339193517368,5.978027001743702,0.2116471037955341,886,151,0.6555253015129321,0.1805585685786394,10,0.11078806715679479
54,0.9894923345215616,7.565679279323249,0.5138613876993616,887,38,0.7060392181239272,0.1107505913622351,9,0.2625696665525673
42,1.8304253713255523,6.266226861645204,0.41677361280739267,888,253,0.5936685049843226,0.0689291129695449,13,0.02787928582650176
95,4.233055792088987,8.008367790656742,0.26794852660542046,889,261,0.6142741248546844,0.025236625867023597,4,0.032756145861692586
50,3.9027633733235008,5.062395777900796,0.5566265515934623,890,280,0.7970474604393649,0.18435319224101301,12,0.3947918964959929
90,3.3266307284742926,7.3728594428462255,0.4954611768830768,891,193,0.6740105343707307,0.0766039785563989,10,0.3877888080568677
43,0.2871202662959291,1.703253399743216,0.44926508437890106,892,126,0.7371404088703282,0.08892478099719119,14,0.19407019897292327
98,1.3234968069904718,7.779142466392923,0.1839671344065505,893,56,0.5234340983103352,0.20930184874245722,9,0.09113003321889171
18,4.502915909949537,8.13409912253671,0.12895165990178173,894,66,0.568333787399382,0.15160244175514476,5,0.0159058099318393
21,3.6708422881285037,5.673292469450609,0.16217650987922413,895,284,0.7534885533763167,0.1408056300239624,7,0.23460173841016957
66,3.923019086110134,9.006384711020477,0.44794373808433124,896,110,0.6097854720891109,0.19612864938453545,10,0.2788119453955047
69,4.648176506429583,2.886485981406427,0.15308431402657474,897,173,0.8801456322939243,0.01926287601949633,13,0.3976542198472285
44,0.9070662865097392,1.02876505533722,0.5968564380258891,898,291,0.6640896676785939,0.05606637023027206,13,0.29018655202642407
28,1.8243746778275816,2.0436004243278045,0.22594137148605178,899,149,0.6424598275262055,0.2376011618227084,10,0.12709144474686998
63,4.2214740472330154,6.229438480471541,0.42864139337744545,900,217,0.503008432636876,0.03465182707705368,13,0.006491776278885961
89,3.0785628775244125,5.117489117798154,0.5638801714909187,901,44,0.7682179912957667,0.25421457784852675,6,0.31634774189758974
95,3.2212803845040305,6.776711229360313,0.07121457924668077,902,267,0.8790353377219482,0.28554368522326506,4,0.16267143972794304
44,2.3136936856607595,8.06809557155445,0.5030467678737952,903,283,0.6809937079276165,0.25113677187623507,12,0.2259542947966986
78,1.6881377361251333,6.439576989110269,0.472150225653141,904,168,0.5886275140127497,0.04941043732537436,12,0.06470189366275628
88,4.127017281508649,2.059114743437951,0.028901073237264575,905,76,0.8634344800760463,6.79862135584548e-05,5,0.30570666206065467
41,4.165640195514773,4.235941762595541,0.4856370473079156,906,194,0.6129103233193003,0.16509558313940884,15,0.31977969644311877
14,4.423952801080427,1.9460335341102954,0.4184732606523921,907,74,0.53067315173525,0.19540380805598492,3,0.032998736459622
55,1.1280701361276675,3.0150425018528884,0.5663905661509361,908,86,0.5161335131338779,0.14464029388939365,12,0.24745355773511346
71,2.224563151295183,2.857698812611808,0.07781353094296768,909,189,0.7583881472456095,0.06720310245099848,14,0.2922577923925459
61,3.426038436875735,3.5667590859431386,0.18668471671847447,910,77,0.829207994942022,0.1601243247643435,10,0.34308649676167763
77,3.1231519712536144,4.4126574998020605,0.5255558885165331,911,227,0.5557266893541928,0.07709951074571103,9,0.2818998493604041
10,0.8851961991189532,8.124849610998645,0.2811702929367009,912,295,0.7180920999330598,0.29138276782835476,4,0.021318505352142494
86,4.069690025454385,3.1663240342650414,0.5585759863838469,913,256,0.5227029498525898,0.1724177284283324,6,0.04913584127797757
80,3.33300456708168,1.3571411030127531,0.40525106762850777,914,278,0.8876979894489998,0.08788885180145418,13,0.07536964909658565
86,1.636556440871359,3.0980847982996913,0.04831619845943384,915,278,0.847649462132241,0.12355117508421003,5,0.1672605325251411
